seqid,source,type,start,end,score,strand,phase,length,ID,Dbxref,Is_circular,Name,gbkey,genome,mol_type,strain,substrain,gene,gene_biotype,gene_synonym,locus_tag,Parent,product,protein_id,transl_table,mobile_element_type,Note,pseudo,orig_protein_id,exception,transl_except
NC_000913.3,RefSeq,gene,3784191,3784442,,-,,252,gene-b3610,"ECOCYC:EG12294,GeneID:948132",,grxC,Gene,,,,,grxC,protein_coding,"ECK3600,yibM",b3610,,,,,,,,,,
NC_000913.3,RefSeq,gene,3784584,3785015,,-,,432,gene-b3611,"ECOCYC:EG12295,GeneID:948131",,yibN,Gene,,,,,yibN,protein_coding,ECK3601,b3611,,,,,,,,,,
NC_000913.3,RefSeq,gene,3785260,3786804,,+,,1545,gene-b3612,"ECOCYC:EG12296,GeneID:948130",,gpmM,Gene,,,,,gpmM,protein_coding,"ECK3602,gpmC,gpmI,pgmI,yibO",b3612,,,,,,,,,,
NC_000913.3,RefSeq,gene,3786838,3788097,,+,,1260,gene-b3613,"ECOCYC:EG12297,GeneID:948129",,envC,Gene,,,,,envC,protein_coding,"ECK3603,slm11,yibP",b3613,,,,,,,,,,
NC_000913.3,RefSeq,gene,3788101,3789060,,+,,960,gene-b3614,"ECOCYC:EG12298,GeneID:948128",,yibQ,Gene,,,,,yibQ,protein_coding,ECK3604,b3614,,,,,,,,,,
NC_000913.3,RefSeq,gene,3789047,3790081,,-,,1035,gene-b3615,"ECOCYC:EG11266,GeneID:948140",,waaH,Gene,,,,,waaH,protein_coding,"ECK3605,yibD",b3615,,,,,,,,,,
NC_000913.3,RefSeq,gene,3790320,3791345,,-,,1026,gene-b3616,"ECOCYC:EG10993,GeneID:948139",,tdh,Gene,,,,,tdh,protein_coding,ECK3606,b3616,,,,,,,,,,
NC_000913.3,RefSeq,gene,3791355,3792551,,-,,1197,gene-b3617,"ECOCYC:EG10512,GeneID:948138",,kbl,Gene,,,,,kbl,protein_coding,ECK3607,b3617,,,,,,,,,,
NC_000913.3,RefSeq,gene,3792826,3793683,,-,,858,gene-b3618,"ECOCYC:EG11188,GeneID:948137",,htrL,Gene,,,,,htrL,protein_coding,"ECK3608,yibB",b3618,,,,,,,,,,
NC_000913.3,RefSeq,gene,3793987,3794919,,+,,933,gene-b3619,"ECOCYC:EG10838,GeneID:948134",,rfaD,Gene,,,,,rfaD,protein_coding,"ECK3609,hldD,htrM,nbsB,waaD",b3619,,,,,,,,,,
NC_000913.3,RefSeq,gene,3794929,3795975,,+,,1047,gene-b3620,"ECOCYC:EG12210,GeneID:948135",,waaF,Gene,,,,,waaF,protein_coding,"ECK3610,rfaF",b3620,,,,,,,,,,
NC_000913.3,RefSeq,gene,3795979,3796938,,+,,960,gene-b3621,"ECOCYC:EG11189,GeneID:948136",,waaC,Gene,,,,,waaC,protein_coding,"ECK3611,rfa-2,rfaC,yibC",b3621,,,,,,,,,,
NC_000913.3,RefSeq,gene,3796948,3798207,,+,,1260,gene-b3622,"ECOCYC:EG11424,GeneID:948148",,waaL,Gene,,,,,waaL,protein_coding,"ECK3612,rfaL",b3622,,,,,,,,,,
NC_000913.3,RefSeq,gene,3797772,3798014,,-,,243,gene-b4795,"ECOCYC:G0-17041,GeneID:63925658",,yibX,Gene,,,,,yibX,protein_coding,ECK4652,b4795,,,,,,,,,,
NC_000913.3,RefSeq,gene,3798039,3798149,,-,,111,gene-b4796,"ECOCYC:G0-17042,GeneID:63925659",,yibY,Gene,,,,,yibY,protein_coding,ECK4653,b4796,,,,,,,,,,
NC_000913.3,RefSeq,gene,3798239,3799312,,-,,1074,gene-b3623,"ECOCYC:EG11423,GeneID:948147",,waaU,Gene,,,,,waaU,protein_coding,"ECK3613,rfaK",b3623,,,,,,,,,,
NC_000913.3,RefSeq,gene,3799345,3800196,,-,,852,gene-b3624,"ECOCYC:EG11426,GeneID:948146",,waaZ,Gene,,,,,waaZ,protein_coding,"ECK3614,rfaZ",b3624,,,,,,,,,,
NC_000913.3,RefSeq,gene,3800267,3800965,,-,,699,gene-b3625,"ECOCYC:EG11425,GeneID:948145",,waaY,Gene,,,,,waaY,protein_coding,"ECK3615,rfaY",b3625,,,,,,,,,,
NC_000913.3,RefSeq,gene,3800983,3801999,,-,,1017,gene-b3626,"ECOCYC:EG11353,GeneID:948142",,waaJ,Gene,,,,,waaJ,protein_coding,"ECK3616,rfaJ,waaR",b3626,,,,,,,,,,
NC_000913.3,RefSeq,gene,3802039,3803058,,-,,1020,gene-b3627,"ECOCYC:EG11352,GeneID:948143",,waaO,Gene,,,,,waaO,protein_coding,"ECK3617,rfaI,waaI",b3627,,,,,,,,,,
NC_000913.3,RefSeq,gene,3803058,3804137,,-,,1080,gene-b3628,"ECOCYC:EG11351,GeneID:948144",,waaB,Gene,,,,,waaB,protein_coding,"ECK3618,lps,rfaB,syn",b3628,,,,,,,,,,
NC_000913.3,RefSeq,gene,3804181,3805116,,-,,936,gene-b3629,"ECOCYC:EG11350,GeneID:948151",,waaS,Gene,,,,,waaS,protein_coding,"ECK3619,rfaS",b3629,,,,,,,,,,
NC_000913.3,RefSeq,gene,3805153,3805950,,-,,798,gene-b3630,"ECOCYC:EG11340,GeneID:948150",,waaP,Gene,,,,,waaP,protein_coding,"ECK3620,rfaP",b3630,,,,,,,,,,
NC_000913.3,RefSeq,gene,3805943,3807067,,-,,1125,gene-b3631,"ECOCYC:EG11339,GeneID:948149",,waaG,Gene,,,,,waaG,protein_coding,"ECK3621,rfaG",b3631,,,,,,,,,,
NC_000913.3,RefSeq,gene,3807064,3808098,,-,,1035,gene-b3632,"ECOCYC:EG11341,GeneID:948155",,waaQ,Gene,,,,,waaQ,protein_coding,"ECK3622,rfaQ",b3632,,,,,,,,,,
NC_000913.3,RefSeq,gene,3808166,3808238,,-,,73,gene-b4760,"ECOCYC:G0-16662,GeneID:63925660",,rirA,Gene,,,,,rirA,ncRNA,ECK4617,b4760,,,,,,,,,,
NC_000913.3,RefSeq,gene,3808540,3809817,,+,,1278,gene-b3633,"ECOCYC:EG10520,GeneID:949048",,waaA,Gene,,,,,waaA,protein_coding,"ECK3623,kdtA",b3633,,,,,,,,,,
NC_000913.3,RefSeq,gene,3809825,3810304,,+,,480,gene-b3634,"ECOCYC:EG11190,GeneID:947386",,coaD,Gene,,,,,coaD,protein_coding,"ECK3624,kdtB,yicA",b3634,,,,,,,,,,
NC_000913.3,RefSeq,gene,3810343,3811152,,-,,810,gene-b3635,"ECOCYC:EG10329,GeneID:946765",,mutM,Gene,,,,,mutM,protein_coding,"ECK3625,fpg",b3635,,,,,,,,,,
NC_000913.3,RefSeq,gene,3811250,3811417,,-,,168,gene-b3636,"ECOCYC:EG10891,GeneID:946318",,rpmG,Gene,,,,,rpmG,protein_coding,ECK3626,b3636,,,,,,,,,,
NC_000913.3,RefSeq,gene,3811438,3811674,,-,,237,gene-b3637,"ECOCYC:EG10886,GeneID:946941",,rpmB,Gene,,,,,rpmB,protein_coding,ECK3627,b3637,,,,,,,,,,
NC_000913.3,RefSeq,gene,3811891,3812559,,-,,669,gene-b3638,"ECOCYC:EG11312,GeneID:948968",,yicR,Gene,,,,,yicR,protein_coding,"ECK3628,radC",b3638,,,,,,,,,,
NC_000913.3,RefSeq,gene,3812731,3813951,,+,,1221,gene-b3639,"ECOCYC:EG10004,GeneID:949047",,dfp,Gene,,,,,dfp,protein_coding,"coaBC,ECK3629",b3639,,,,,,,,,,
NC_000913.3,RefSeq,gene,3813929,3814387,,+,,459,gene-b3640,"ECOCYC:EG10251,GeneID:948607",,dut,Gene,,,,,dut,protein_coding,"dnaS,ECK3630,sof",b3640,,,,,,,,,,
NC_000913.3,RefSeq,gene,3814494,3815090,,+,,597,gene-b3641,"ECOCYC:EG11191,GeneID:948158",,slmA,Gene,,,,,slmA,protein_coding,"ECK3631,ttk,yicB",b3641,,,,,,,,,,
NC_000913.3,RefSeq,gene,3815127,3815768,,-,,642,gene-b3642,"ECOCYC:EG10808,GeneID:948157",,pyrE,Gene,,,,,pyrE,protein_coding,ECK3632,b3642,,,,,,,,,,
NC_000913.3,RefSeq,gene,3815863,3816549,,-,,687,gene-b3643,"ECOCYC:EG10863,GeneID:948156",,rph,Gene,,,,,rph,protein_coding,ECK3633,b3643,,,,,,,,,,
NC_000913.3,RefSeq,gene,3816676,3817539,,+,,864,gene-b3644,"ECOCYC:EG11192,GeneID:948154",,yicC,Gene,,,,,yicC,protein_coding,ECK3634,b3644,,,,,,,,,,
NC_000913.3,RefSeq,gene,3817760,3818584,,+,,825,gene-b3645,"ECOCYC:EG11193,GeneID:948153",,dinD,Gene,,,,,dinD,protein_coding,"ECK3635,pcsA,yicD",b3645,,,,,,,,,,
NC_000913.3,RefSeq,gene,3818874,3819491,,+,,618,gene-b3646,"ECOCYC:EG11683,GeneID:948165",,yicG,Gene,,,,,yicG,protein_coding,ECK3636,b3646,,,,,,,,,,
NC_000913.3,RefSeq,gene,3819488,3821170,,-,,1683,gene-b3647,"ECOCYC:EG11334,GeneID:948164",,ligB,Gene,,,,,ligB,protein_coding,"ECK3637,yicF",b3647,,,,,,,,,,
NC_000913.3,RefSeq,gene,3821428,3822051,,+,,624,gene-b3648,"ECOCYC:EG10965,GeneID:948163",,gmk,Gene,,,,,gmk,protein_coding,"ECK3638,spoR",b3648,,,,,,,,,,
NC_000913.3,RefSeq,gene,3822106,3822381,,+,,276,gene-b3649,"ECOCYC:EG10899,GeneID:948160",,rpoZ,Gene,,,,,rpoZ,protein_coding,"ECK3639,spoS",b3649,,,,,,,,,,
NC_000913.3,RefSeq,gene,3822400,3824508,,+,,2109,gene-b3650,"ECOCYC:EG10966,GeneID:948159",,spoT,Gene,,,,,spoT,protein_coding,ECK3640,b3650,,,,,,,,,,
NC_000913.3,RefSeq,gene,3824515,3825204,,+,,690,gene-b3651,"ECOCYC:EG10967,GeneID:948161",,trmH,Gene,,,,,trmH,protein_coding,"ECK3641,spoU",b3651,,,,,,,,,,
NC_000913.3,RefSeq,gene,3825210,3827291,,+,,2082,gene-b3652,"ECOCYC:EG10829,GeneID:948162",,recG,Gene,,,,,recG,protein_coding,"ECK3642,radC,spoV",b3652,,,,,,,,,,
NC_000913.3,RefSeq,gene,3827460,3828665,,-,,1206,gene-b3653,"ECOCYC:EG10406,GeneID:948166",,gltS,Gene,,,,,gltS,protein_coding,"ECK3643,gltC",b3653,,,,,,,,,,
NC_000913.3,RefSeq,gene,3828945,3830336,,+,,1392,gene-b3654,"ECOCYC:EG11194,GeneID:948172",,xanP,Gene,,,,,xanP,protein_coding,"ECK3644,yicE",b3654,,,,,,,,,,
NC_000913.3,RefSeq,gene,3830457,3832166,,+,,1710,gene-b3655,"ECOCYC:EG11684,GeneID:948171",,yicH,Gene,,,,,yicH,protein_coding,ECK3645,b3655,,,,,,,,,,
NC_000913.3,RefSeq,gene,3832219,3834537,,-,,2319,gene-b3656,"ECOCYC:EG11685,GeneID:948169",,yicI,Gene,,,,,yicI,protein_coding,ECK3646,b3656,,,,,,,,,,
NC_000913.3,RefSeq,gene,3834547,3835929,,-,,1383,gene-b3657,"ECOCYC:EG11686,GeneID:948168",,yicJ,Gene,,,,,yicJ,protein_coding,ECK3647,b3657,,,,,,,,,,
NC_000913.3,RefSeq,gene,3836222,3836316,,+,,95,gene-b3658,"ECOCYC:EG30092,GeneID:948167",,selC,Gene,,,,,selC,tRNA,"ECK3648,fdhC",b3658,,,,,,,,,,
NC_000913.3,RefSeq,gene,3836953,3838137,,+,,1185,gene-b3659,"ECOCYC:EG11687,GeneID:948177",,setC,Gene,,,,,setC,protein_coding,"ECK3649,yicK",b3659,,,,,,,,,,
NC_000913.3,RefSeq,gene,3838248,3839171,,+,,924,gene-b3660,"ECOCYC:EG11688,GeneID:948176",,yicL,Gene,,,,,yicL,protein_coding,ECK3650,b3660,,,,,,,,,,
NC_000913.3,RefSeq,gene,3838642,3838701,,-,,60,gene-b4797,"ECOCYC:G0-17043,GeneID:63925661",,yicU,Gene,,,,,yicU,protein_coding,ECK4654,b4797,,,,,,,,,,
NC_000913.3,RefSeq,gene,3839175,3839993,,-,,819,gene-b3661,"ECOCYC:EG10657,GeneID:948175",,nlpA,Gene,,,,,nlpA,protein_coding,ECK3651,b3661,,,,,,,,,,
NC_000913.3,RefSeq,gene,3840215,3840508,,+,,294,gene-b4555,"ECOCYC:G0-10469,GeneID:1450300",,yicS,Gene,,,,,yicS,protein_coding,ECK3652,b4555,,,,,,,,,,
NC_000913.3,RefSeq,gene,3840549,3841739,,-,,1191,gene-b3662,"ECOCYC:EG11689,GeneID:948213",,nepI,Gene,,,,,nepI,protein_coding,"ECK3653,yicM",b3662,,,,,,,,,,
NC_000913.3,RefSeq,gene,3841950,3842402,,-,,453,gene-b3663,"ECOCYC:EG11690,GeneID:948173",,yicN,Gene,,,,,yicN,protein_coding,ECK3654,b3663,,,,,,,,,,
NC_000913.3,RefSeq,gene,3842455,3843789,,-,,1335,gene-b3664,"ECOCYC:EG11691,GeneID:948174",,adeQ,Gene,,,,,adeQ,protein_coding,"ECK3655,yicO",b3664,,,,,,,,,,
NC_000913.3,RefSeq,gene,3843964,3845730,,+,,1767,gene-b3665,"ECOCYC:EG11692,GeneID:948210",,adeD,Gene,,,,,adeD,protein_coding,"ade,adu,ECK3656,yicP",b3665,,,,,,,,,,
NC_000913.3,RefSeq,gene,3845730,3845995,,-,,266,gene-b4829,"ECOCYC:G0-17104,GeneID:71004574",,uhpU,Gene,,,,,uhpU,ncRNA,ECK4686,b4829,,,,,,,,,,
NC_000913.3,RefSeq,gene,3845776,3847167,,-,,1392,gene-b3666,"ECOCYC:EG11054,GeneID:948201",,uhpT,Gene,,,,,uhpT,protein_coding,ECK3657,b3666,,,,,,,,,,
NC_000913.3,RefSeq,gene,3847305,3848624,,-,,1320,gene-b3667,"ECOCYC:EG11053,GeneID:948184",,uhpC,Gene,,,,,uhpC,protein_coding,ECK3658,b3667,,,,,,,,,,
NC_000913.3,RefSeq,gene,3848634,3850136,,-,,1503,gene-b3668,"ECOCYC:EG11052,GeneID:948195",,uhpB,Gene,,,,,uhpB,protein_coding,ECK3659,b3668,,,,,,,,,,
NC_000913.3,RefSeq,gene,3850136,3850726,,-,,591,gene-b3669,"ECOCYC:EG11051,GeneID:948178",,uhpA,Gene,,,,,uhpA,protein_coding,ECK3660,b3669,,,,,,,,,,
NC_000913.3,RefSeq,gene,3850802,3851092,,-,,291,gene-b3670,"ECOCYC:EG10502,GeneID:948183",,ilvN,Gene,,,,,ilvN,protein_coding,ECK3661,b3670,,,,,,,,,,
NC_000913.3,RefSeq,gene,3851096,3852784,,-,,1689,gene-b3671,"ECOCYC:EG10494,GeneID:948182",,ilvB,Gene,,,,,ilvB,protein_coding,ECK3662,b3671,,,,,,,,,,
NC_000913.3,RefSeq,gene,3852890,3852988,,-,,99,gene-b3672,"ECOCYC:EG11275,GeneID:948181",,ivbL,Gene,,,,,ivbL,protein_coding,ECK3663,b3672,,,,,,,,,,
NC_000913.3,RefSeq,gene,3853118,3853257,,-,,140,gene-b4616,"ECOCYC:G0-10201,GeneID:5061525",,istR,Gene,,,,,istR,ncRNA,"ECK4425,istR-1,istR-2,psrA19",b4616,,,,,,,,,,
NC_000913.3,RefSeq,gene,3853553,3853642,,+,,90,gene-b4618,"ECOCYC:G0-9962,GeneID:5061527",,tisB,Gene,,,,,tisB,protein_coding,"ECK4427,ysdB",b4618,,,,,,,,,,
NC_000913.3,RefSeq,gene,3853766,3853840,,-,,75,gene-b4798,"ECOCYC:G0-17044,GeneID:63925662",,ysdE,Gene,,,,,ysdE,protein_coding,ECK4655,b4798,,,,,,,,,,
NC_000913.3,RefSeq,gene,3853922,3855106,,+,,1185,gene-b3673,"ECOCYC:EG11693,GeneID:948180",,emrD,Gene,,,,,emrD,protein_coding,"ECK3664,yicQ",b3673,,,,,,,,,,
NC_000913.3,RefSeq,gene,3855114,3855611,,-,,498,gene-b3674,"ECOCYC:EG11694,GeneID:948179",,yidF,Gene,,,,,yidF,protein_coding,ECK3665,b3674,,,,,,,,,,
NC_000913.3,RefSeq,gene,3855608,3855970,,-,,363,gene-b3675,"ECOCYC:EG11695,GeneID:948191",,yidG,Gene,,,,,yidG,protein_coding,ECK3666,b3675,,,,,,,,,,
NC_000913.3,RefSeq,gene,3855960,3856307,,-,,348,gene-b3676,"ECOCYC:EG11696,GeneID:948190",,yidH,Gene,,,,,yidH,protein_coding,ECK3667,b3676,,,,,,,,,,
NC_000913.3,RefSeq,gene,3856415,3856864,,+,,450,gene-b3677,"ECOCYC:EG11697,GeneID:948189",,yidI,Gene,,,,,yidI,protein_coding,ECK3668,b3677,,,,,,,,,,
NC_000913.3,RefSeq,gene,3856911,3858404,,-,,1494,gene-b3678,"ECOCYC:EG11705,GeneID:948188",,yidJ,Gene,,,,,yidJ,protein_coding,ECK3669,b3678,,,,,,,,,,
NC_000913.3,RefSeq,gene,3858401,3860116,,-,,1716,gene-b3679,"ECOCYC:EG11706,GeneID:948185",,yidK,Gene,,,,,yidK,protein_coding,ECK3670,b3679,,,,,,,,,,
NC_000913.3,RefSeq,gene,3860283,3861176,,+,,894,gene-b3680,"ECOCYC:EG11707,GeneID:948186",,yidL,Gene,,,,,yidL,protein_coding,ECK3671,b3680,,,,,,,,,,
NC_000913.3,RefSeq,gene,3861987,3862472,,-,,486,gene-b3682,"ECOCYC:EG11709,GeneID:2847722",,glvB,Gene,,,,,glvB,protein_coding,"ECK3674,yidN,yidO",b3682,,,,,,,,,,
NC_000913.3,RefSeq,gene,3862497,3863603,,-,,1107,gene-b3683,"ECOCYC:EG11710,GeneID:2847721",,glvC,Gene,,,,,glvC,protein_coding,"ECK3675,ptiC",b3683,,,,,,,,,,
NC_000913.3,RefSeq,gene,3863899,3864615,,+,,717,gene-b3684,"ECOCYC:EG11711,GeneID:948194",,yidP,Gene,,,,,yidP,protein_coding,ECK3676,b3684,,,,,,,,,,
NC_000913.3,RefSeq,gene,3864612,3866273,,-,,1662,gene-b3685,"ECOCYC:EG11536,GeneID:948193",,yidE,Gene,,,,,yidE,protein_coding,"ECK3677,yibE",b3685,,,,,,,,,,
NC_000913.3,RefSeq,gene,3866469,3866897,,-,,429,gene-b3686,"ECOCYC:EG11535,GeneID:948192",,ibpB,Gene,,,,,ibpB,protein_coding,"ECK3678,hslS,htpE",b3686,,,,,,,,,,
NC_000913.3,RefSeq,gene,3867009,3867422,,-,,414,gene-b3687,"ECOCYC:EG11534,GeneID:948200",,ibpA,Gene,,,,,ibpA,protein_coding,"ECK3679,hslT,htpN",b3687,,,,,,,,,,
NC_000913.3,RefSeq,gene,3867728,3868060,,+,,333,gene-b3688,"ECOCYC:EG11712,GeneID:948199",,yidQ,Gene,,,,,yidQ,protein_coding,"ecfI,ECK3680",b3688,,,,,,,,,,
NC_000913.3,RefSeq,gene,3868062,3869309,,-,,1248,gene-b3689,"ECOCYC:EG11713,GeneID:948198",,yidR,Gene,,,,,yidR,protein_coding,ECK3681,b3689,,,,,,,,,,
NC_000913.3,RefSeq,gene,3869377,3870441,,+,,1065,gene-b3690,"ECOCYC:EG11714,GeneID:948197",,cbrA,Gene,,,,,cbrA,protein_coding,"ECK3682,yidS",b3690,,,,,,,,,,
NC_000913.3,RefSeq,gene,3870438,3871730,,-,,1293,gene-b3691,"ECOCYC:EG20053,GeneID:948196",,dgoT,Gene,,,,,dgoT,protein_coding,"ECK3683,yidT",b3691,,,,,,,,,,
NC_000913.3,RefSeq,gene,3871850,3872998,,-,,1149,gene-b4478,"ECOCYC:GB4478,GeneID:2847765",,dgoD,Gene,,,,,dgoD,protein_coding,"b3692,ECK3684,yidU",b4478,,,,,,,,,,
NC_000913.3,RefSeq,gene,3872995,3873612,,-,,618,gene-b4477,"ECOCYC:EG20049,GeneID:2847766",,dgoA,Gene,,,,,dgoA,protein_coding,"b3692,ECK3685,yidU",b4477,,,,,,,,,,
NC_000913.3,RefSeq,gene,3873596,3874474,,-,,879,gene-b3693,"ECOCYC:EG20051,GeneID:948207",,dgoK,Gene,,,,,dgoK,protein_coding,"ECK3686,yidV",b3693,,,,,,,,,,
NC_000913.3,RefSeq,gene,3874471,3875160,,-,,690,gene-b4479,"ECOCYC:G7789,GeneID:2847767",,dgoR,Gene,,,,,dgoR,protein_coding,"b3694,b3695,ECK3687,yidW",b4479,,,,,,,,,,
NC_000913.3,RefSeq,gene,3875438,3876094,,+,,657,gene-b3696,"ECOCYC:EG11719,GeneID:948202",,yidX,Gene,,,,,yidX,protein_coding,ECK3688,b3696,,,,,,,,,,
NC_000913.3,RefSeq,gene,3876140,3876952,,-,,813,gene-b3697,"ECOCYC:EG11195,GeneID:948204",,yidA,Gene,,,,,yidA,protein_coding,ECK3689,b3697,,,,,,,,,,
NC_000913.3,RefSeq,gene,3877067,3877465,,-,,399,gene-b3698,"ECOCYC:EG11196,GeneID:948212",,yidB,Gene,,,,,yidB,protein_coding,ECK3690,b3698,,,,,,,,,,
NC_000913.3,RefSeq,gene,3877705,3880119,,-,,2415,gene-b3699,"ECOCYC:EG10424,GeneID:948211",,gyrB,Gene,,,,,gyrB,protein_coding,"acrB,Cou,ECK3691,himB,hisU,hopA,nalC,parA,pcbA,pcpA",b3699,,,,,,,,,,
NC_000913.3,RefSeq,gene,3880148,3881221,,-,,1074,gene-b3700,"ECOCYC:EG10828,GeneID:948209",,recF,Gene,,,,,recF,protein_coding,"ECK3692,uvrF",b3700,,,,,,,,,,
NC_000913.3,RefSeq,gene,3881221,3882321,,-,,1101,gene-b3701,"ECOCYC:EG10242,GeneID:948218",,dnaN,Gene,,,,,dnaN,protein_coding,ECK3693,b3701,,,,,,,,,,
NC_000913.3,RefSeq,gene,3882326,3883729,,-,,1404,gene-b3702,"ECOCYC:EG10235,GeneID:948217",,dnaA,Gene,,,,,dnaA,protein_coding,ECK3694,b3702,,,,,,,,,,
NC_000913.3,RefSeq,gene,3884026,3884106,,+,,81,gene-b4757,"ECOCYC:G0-16751,GeneID:38094975",,ysdD,Gene,,,,,ysdD,protein_coding,ECK4614,b4757,,,,,,,,,,
NC_000913.3,RefSeq,gene,3884336,3884476,,+,,141,gene-b3703,"ECOCYC:EG10892,GeneID:948216",,rpmH,Gene,,,,,rpmH,protein_coding,"ECK3695,rimA,ssaF",b3703,,,,,,,,,,
NC_000913.3,RefSeq,gene,3884493,3884852,,+,,360,gene-b3704,"ECOCYC:EG10862,GeneID:948215",,rnpA,Gene,,,,,rnpA,protein_coding,ECK3696,b3704,,,,,,,,,,
NC_000913.3,RefSeq,gene,3884816,3885073,,+,,258,gene-b4557,"ECOCYC:G0-10470,GeneID:1450303",,yidD,Gene,,,,,yidD,protein_coding,ECK3697,b4557,,,,,,,,,,
NC_000913.3,RefSeq,gene,3885076,3886722,,+,,1647,gene-b3705,"ECOCYC:EG11197,GeneID:948214",,yidC,Gene,,,,,yidC,protein_coding,ECK3698,b3705,,,,,,,,,,
NC_000913.3,RefSeq,gene,3886828,3888192,,+,,1365,gene-b3706,"ECOCYC:EG10997,GeneID:948222",,mnmE,Gene,,,,,mnmE,protein_coding,"ECK3699,thdF,trmE",b3706,,,,,,,,,,
NC_000913.3,RefSeq,gene,3888435,3888509,,+,,75,gene-b3707,"ECOCYC:EG11276,GeneID:948223",,tnaC,Gene,,,,,tnaC,protein_coding,"ECK3700,tnaL",b3707,,,,,,,,,,
NC_000913.3,RefSeq,gene,3888730,3890145,,+,,1416,gene-b3708,"ECOCYC:EG11005,GeneID:948221",,tnaA,Gene,,,,,tnaA,protein_coding,"ECK3701,ind,tnaR",b3708,,,,,,,,,,
NC_000913.3,RefSeq,gene,3890236,3891483,,+,,1248,gene-b3709,"ECOCYC:EG11006,GeneID:948220",,tnaB,Gene,,,,,tnaB,protein_coding,"ECK3702,tnaP,trpP",b3709,,,,,,,,,,
NC_000913.3,RefSeq,gene,3891615,3892790,,+,,1176,gene-b3710,"ECOCYC:EG11720,GeneID:948219",,mdtL,Gene,,,,,mdtL,protein_coding,"ECK3703,yidY",b3710,,,,,,,,,,
NC_000913.3,RefSeq,gene,3892765,3893724,,+,,960,gene-b3711,"ECOCYC:EG11721,GeneID:948227",,yidZ,Gene,,,,,yidZ,protein_coding,ECK3704,b3711,,,,,,,,,,
NC_000913.3,RefSeq,gene,3893881,3894630,,+,,750,gene-b3712,"ECOCYC:EG11722,GeneID:948226",,yieE,Gene,,,,,yieE,protein_coding,ECK3705,b3712,,,,,,,,,,
NC_000913.3,RefSeq,gene,3894652,3895218,,+,,567,gene-b3713,"ECOCYC:EG11723,GeneID:948225",,yieF,Gene,,,,,yieF,protein_coding,"chrR,ECK3706",b3713,,,,,,,,,,
NC_000913.3,RefSeq,gene,3895272,3896609,,-,,1338,gene-b3714,"ECOCYC:EG11724,GeneID:948224",,adeP,Gene,,,,,adeP,protein_coding,"ECK3707,purP,yieG",b3714,,,,,,,,,,
NC_000913.3,RefSeq,gene,3896774,3897439,,+,,666,gene-b3715,"ECOCYC:EG11725,GeneID:948232",,yieH,Gene,,,,,yieH,protein_coding,ECK3708,b3715,,,,,,,,,,
NC_000913.3,RefSeq,gene,3897506,3897973,,+,,468,gene-b3716,"ECOCYC:EG11726,GeneID:948231",,cbrB,Gene,,,,,cbrB,protein_coding,"ECK3709,yieI",b3716,,,,,,,,,,
NC_000913.3,RefSeq,gene,3898022,3898609,,+,,588,gene-b3717,"ECOCYC:EG11727,GeneID:948230",,cbrC,Gene,,,,,cbrC,protein_coding,"ECK3710,yieJ",b3717,,,,,,,,,,
NC_000913.3,RefSeq,gene,3898671,3899393,,-,,723,gene-b3718,"ECOCYC:EG11728,GeneID:948229",,yieK,Gene,,,,,yieK,protein_coding,ECK3711,b3718,,,,,,,,,,
NC_000913.3,RefSeq,gene,3899408,3900577,,-,,1170,gene-b3719,"ECOCYC:EG11729,GeneID:948272",,yieL,Gene,,,,,yieL,protein_coding,ECK3712,b3719,,,,,,,,,,
NC_000913.3,RefSeq,gene,3900604,3902220,,-,,1617,gene-b3720,"ECOCYC:EG11364,GeneID:948228",,bglH,Gene,,,,,bglH,protein_coding,"ECK3713,yieC",b3720,,,,,,,,,,
NC_000913.3,RefSeq,gene,3902289,3903701,,-,,1413,gene-b3721,"ECOCYC:EG10114,GeneID:948234",,bglB,Gene,,,,,bglB,protein_coding,"blgA,ECK3714",b3721,,,,,,,,,,
NC_000913.3,RefSeq,gene,3903720,3905597,,-,,1878,gene-b3722,"ECOCYC:EG10115,GeneID:948236",,bglF,Gene,,,,,bglF,protein_coding,"bglS,ECK3715",b3722,,,,,,,,,,
NC_000913.3,RefSeq,gene,3905731,3906567,,-,,837,gene-b3723,"ECOCYC:EG10116,GeneID:948235",,bglG,Gene,,,,,bglG,protein_coding,"bglC,ECK3716",b3723,,,,,,,,,,
NC_000913.3,RefSeq,gene,3906853,3907578,,-,,726,gene-b3724,"ECOCYC:EG10735,GeneID:948233",,phoU,Gene,,,,,phoU,protein_coding,"ECK3717,phoT,pst",b3724,,,,,,,,,,
NC_000913.3,RefSeq,gene,3907593,3908366,,-,,774,gene-b3725,"ECOCYC:EG10783,GeneID:948240",,pstB,Gene,,,,,pstB,protein_coding,"ECK3718,phoT",b3725,,,,,,,,,,
NC_000913.3,RefSeq,gene,3908549,3909439,,-,,891,gene-b3726,"ECOCYC:EG10782,GeneID:948239",,pstA,Gene,,,,,pstA,protein_coding,"ECK3719,phoR2,phoR2b,phoT,R2pho",b3726,,,,,,,,,,
NC_000913.3,RefSeq,gene,3909439,3910398,,-,,960,gene-b3727,"ECOCYC:EG10784,GeneID:948238",,pstC,Gene,,,,,pstC,protein_coding,"ECK3720,phoW",b3727,,,,,,,,,,
